"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",873.208704571302,874.867241156668,940.501924352809,0.527669091479233,0.299736840303109,0.325495134250365,0.553345962320054,0.612399318977012
