"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",1030.97913727083,1031.31247060416,1052.32010564103,0.378902953410696,0.232607002440973,0.190640195356317,0.658112850193584,0.710179291291803
