"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",262.989786951216,263.523120284549,272.517893489912,0.351845004761781,0.206180801932464,0.183497959212777,0.6307841606764,0.677131910261065
