"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",325.316203648122,325.697156029074,336.118125111292,0.377878580518498,0.203562457638564,0.218869796573234,0.635686676878337,0.684499656166813
