"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",241.12910768686,241.93991849767,253.039240860229,0.564155551197009,0.349869064944728,0.329605122134456,0.876989357410832,0.968227261464975
