"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",102.001374517416,102.816908497998,118.20425671217,0.546690683275641,0.324046221347495,0.329378234073905,0.541437608327777,0.597061295372461
