"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",935.66622750057,936.199560833903,945.194334039265,0.640896360297323,0.0304797024003325,0.629606888487282,0.776029028462274,0.882075768337032
