"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",248.407019922692,248.853235062134,273.304816354589,0.442081089831533,0.126224493266803,0.36148483692983,0.738072813227694,0.830864667401108
