"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",91.0119963436352,91.5453296769685,100.540102882331,0.519105971415211,0.0575260865419816,0.489753486310993,0.735135754997287,0.825071071980072
