"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",778.004215831623,778.819749812206,794.207098026378,0.486382300087106,0.298585110022478,0.267740523829835,0.625431512440014,0.683642243613409
