"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",92.9531882086464,93.3341405895988,103.755109671816,0.474370369967042,0.124042040052067,0.399937378199975,0.852129087936764,0.941778861076393
