"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",1822.63139049612,1822.86854464632,1840.41553080462,0.509564238409115,0.184444285816567,0.398648365695127,0.615636516820802,0.695873688104798
