"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",945.09180155246,945.425134885793,966.432769922657,0.30838419900551,0.17682012616059,0.159824209782109,0.645384493675744,0.690391168482866
