"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",5.01316246618103,5.59008554310411,18.5155642951431,0.600631204896014,0.117826138268339,0.547290151716753,0.892469204443771,1.00151830045523
