"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",41.63232432218,42.0132767031324,52.4342457853497,0.581132464999503,0.117148764402207,0.52555139743688,0.896400272344501,1.00302688788382
