"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",1604.90688842886,1605.14404257906,1622.69102873736,0.493658036980108,0.21780342383999,0.352666607791041,1.02588803024182,1.14897759466926
