"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",1266.68393213126,1267.06488451222,1277.48585359443,0.591770424714538,0.152570152834861,0.518273309995995,0.725803298292651,0.808078465795357
