"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",671.401069970777,672.344890195496,686.787159119584,0.527430233718219,0.416310742414682,0.190374398465427,0.589099563805037,0.63572839995005
