"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",706.794091942756,707.598561216499,732.685627645395,0.361146861130335,0.20889580769252,0.192453857428983,0.660736945556331,0.715459902755142
