"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",4614.37892752499,4615.35479883867,4665.83844853438,0.768917206695232,0.144243022471433,0.72996680205619,0.654346816144616,0.754755196145967
