"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",-759.838730877902,-758.368460607632,-696.503935789426,0.631705717816495,0.404118236510627,0.381933959470681,0.738866882333728,0.823129807537367
