"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",3952.36074763865,3953.19497223758,3999.86184395501,0.323333423135507,0.144152933773614,0.209360406120147,0.803273087375354,0.86735325728637
