"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",3657.45222883631,3658.92249910658,3720.78702392478,0.534598614551971,0.292464759974083,0.342221617921135,0.90319772119197,1.00142684531935
