"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",382.150255912562,382.614344310352,401.568907689542,0.415760198391036,0.225935415011004,0.24523119525321,0.523438161493263,0.570704783837612
