"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",504.421688947611,504.658843097809,522.205829256109,0.434759860115175,0.161971326775516,0.325512171665977,0.482145652551679,0.536910819021675
