"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",0.67930987808618,0.139127643105301,30.0909258460029,4.8826377197523,3.22157950912893e-05
"seasonMonsoon",0.733432759623917,0.137219666209452,89.8524047431248,5.34495367817325,6.79744783661733e-07
"prox.normal",-0.334462746476284,0.135534659396857,24.8442586870281,-2.46772853500852,0.0208408569469837
