"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",266.98387018322,267.560793260144,280.486272012183,0.575958574555159,0.229681009700852,0.449524897107667,0.579264383387886,0.644475769267768
