"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",879.531659115218,880.110437250266,913.474629223388,0.659908762579606,0.575025619490909,0.199737082943712,0.721485765158882,0.777926719618435
