"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",354.372007501213,354.836095899003,373.790659278192,0.587102325662005,0.329389593853739,0.384295754205846,0.544915778969971,0.609068173072603
