"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",-322.29894687625,-321.720168741202,-288.35597676808,0.569483880455352,0.319483724770191,0.367368371315935,0.80725306158401,0.897925454330602
