"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",-361.103892640258,-360.639804242468,-341.685240863278,0.559208262200887,0.336074735786831,0.336082294862655,0.687970717890499,0.762966377578534
