"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",706.830758958704,707.635228232447,732.722294661344,0.355177232934543,0.215398697893002,0.178152310818468,0.665155065617278,0.707901015899349
