"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",305.798440446328,305.988916636804,324.655646061978,0.377991700832891,0.147440634058629,0.270422302521648,0.860749948205419,0.93781542788132
