"","Estimate","Std. Error","df","t value","Pr(>|t|)"
"(Intercept)",-1.50166892874141,0.121766371110408,102.277549532178,-12.3323781028164,5.89474075450881e-22
"seasonMonsoon",0.826023291334718,0.121151093915943,274.925756572042,6.81812491026971,5.84077013499075e-11
"Q67Yes",0.48897133748461,0.163705609681749,91.240872495027,2.98689420866634,0.00361904480415582
