"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",382.322214488569,383.084119250474,408.628350734125,0.611256217842572,0.33050101165515,0.419351203026477,0.526294610754689,0.592839216265262
