"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",456.030035795299,456.267189945497,473.814176103797,0.577703660945781,0.268777702123232,0.422478854542004,0.520074560256378,0.590534617036962
