"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",2612.68276865177,2612.84024896673,2626.91008089857,0.237399409422501,0.0948900690840366,0.157449758831224,0.823255257411154,0.87712399851846
