"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",-373.05789842123,-372.480975344307,-359.555496592268,0.492979079556249,0.207693882665666,0.360069410861559,0.745643327135997,0.821619329604148
