"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",249.680290309976,250.01362364331,271.021258680174,0.417389662962075,0.114705614929185,0.341902143667926,0.755605959216363,0.845322540478574
