"","AIC","AICc","BIC","R2","R2_adjusted","RMSE","Sigma"
"1",-1366.47315041785,-1366.37903277079,-1355.80266623275,0.0154362656544022,0.0116052783612286,1.05387333266392,1.05796606003673
