"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",952.574121245786,952.955073626738,963.376042708955,0.498830949984608,0.188376255870403,0.38251061080913,1.1745313706414,1.29550281201015
