"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",-539.419643430699,-539.182489280501,-521.635503122201,0.537791580503887,0.262433544749836,0.373333187530412,0.644780581821314,0.725188488762913
