"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",648.545886531232,653.688743674089,744.844230872293,0.494633171262602,0.366664682330789,0.202054875769064,0.549224450601207,0.601648624405902
