"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",265.273999755606,265.850922832529,278.776401584568,0.470513670767932,0.188345497662232,0.347645669792979,0.891573797359505,0.980935284541552
