"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",558.874425116716,559.111579266913,576.658565425213,0.269225651799843,0.146307411066603,0.143984195630436,0.646915721242833,0.687779319009345
