"","AIC","AICc","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma"
"1",-906.416576071801,-905.347750160869,-867.291467393106,0.43289819518656,0.154767674883922,0.329058073192411,0.545712676447506,0.612075836812018
